RunDesignationLookUpID,RunDesignation,LookupDate,MinLength1,MaxLength1,MinLength2,MaxLength2,s_ColLineage,s_Generation,s_Lineage
{F5EAEB32-6FA4-11D3-9889-00C04FF8FAEB},S,04/05,77,103,0,0,,1,
{F5EAEB33-6FA4-11D3-9889-00C04FF8FAEB},S,04/06,77,103,0,0,,1,
{F5EAEB34-6FA4-11D3-9889-00C04FF8FAEB},S,04/07,78,104,0,0,,1,
{F5EAEB35-6FA4-11D3-9889-00C04FF8FAEB},S,04/08,78,105,0,0,,1,
{F5EAEB36-6FA4-11D3-9889-00C04FF8FAEB},S,04/09,79,105,0,0,,1,
{F5EAEB37-6FA4-11D3-9889-00C04FF8FAEB},S,04/10,79,106,0,0,,1,
{F5EAEB38-6FA4-11D3-9889-00C04FF8FAEB},S,04/11,80,107,0,0,,1,
{F5EAEB39-6FA4-11D3-9889-00C04FF8FAEB},S,04/12,80,107,0,0,,1,
{F5EAEB3A-6FA4-11D3-9889-00C04FF8FAEB},S,04/13,81,108,0,0,,1,
{F5EAEB3B-6FA4-11D3-9889-00C04FF8FAEB},S,04/14,81,109,0,0,,1,
{F5EAEB3C-6FA4-11D3-9889-00C04FF8FAEB},S,04/15,82,110,0,0,,1,
{F5EAEB3D-6FA4-11D3-9889-00C04FF8FAEB},S,04/16,83,110,0,0,,1,
{F5EAEB3E-6FA4-11D3-9889-00C04FF8FAEB},S,04/17,83,111,0,0,,1,
{F5EAEB3F-6FA4-11D3-9889-00C04FF8FAEB},S,04/18,84,112,0,0,,1,
{F5EAEB40-6FA4-11D3-9889-00C04FF8FAEB},S,04/19,84,112,0,0,,1,
{F5EAEB41-6FA4-11D3-9889-00C04FF8FAEB},S,04/20,85,113,0,0,,1,
{F5EAEB42-6FA4-11D3-9889-00C04FF8FAEB},S,04/21,85,114,0,0,,1,
{F5EAEB43-6FA4-11D3-9889-00C04FF8FAEB},S,04/22,86,115,0,0,,1,
{F5EAEB44-6FA4-11D3-9889-00C04FF8FAEB},S,04/23,86,115,0,0,,1,
{F5EAEB45-6FA4-11D3-9889-00C04FF8FAEB},S,04/24,87,116,0,0,,1,
{F5EAEB46-6FA4-11D3-9889-00C04FF8FAEB},S,04/25,88,117,0,0,,1,
{F5EAEB47-6FA4-11D3-9889-00C04FF8FAEB},S,04/26,88,118,0,0,,1,
{F5EAEB48-6FA4-11D3-9889-00C04FF8FAEB},S,04/27,89,119,0,0,,1,
{F5EAEB49-6FA4-11D3-9889-00C04FF8FAEB},S,04/28,89,119,0,0,,1,
{F5EAEB4A-6FA4-11D3-9889-00C04FF8FAEB},S,04/29,90,120,0,0,,1,
{F5EAEB4B-6FA4-11D3-9889-00C04FF8FAEB},S,04/30,90,121,0,0,,1,
{F5EAEB4C-6FA4-11D3-9889-00C04FF8FAEB},S,05/01,91,122,0,0,,1,
{F5EAEB4D-6FA4-11D3-9889-00C04FF8FAEB},S,05/02,92,123,0,0,,1,
{F5EAEB4E-6FA4-11D3-9889-00C04FF8FAEB},S,05/03,92,123,0,0,,1,
{F5EAEB4F-6FA4-11D3-9889-00C04FF8FAEB},S,05/04,93,124,0,0,,1,
{F5EAEB50-6FA4-11D3-9889-00C04FF8FAEB},S,05/05,93,125,0,0,,1,
{F5EAEB51-6FA4-11D3-9889-00C04FF8FAEB},S,05/06,94,126,0,0,,1,
{F5EAEB52-6FA4-11D3-9889-00C04FF8FAEB},S,05/07,95,127,0,0,,1,
{F5EAEB53-6FA4-11D3-9889-00C04FF8FAEB},S,05/08,95,127,0,0,,1,
{F5EAEB54-6FA4-11D3-9889-00C04FF8FAEB},S,05/09,96,128,0,0,,1,
{F5EAEB55-6FA4-11D3-9889-00C04FF8FAEB},S,05/10,96,129,0,0,,1,
{F5EAEB56-6FA4-11D3-9889-00C04FF8FAEB},S,05/11,97,130,0,0,,1,
{F5EAEB57-6FA4-11D3-9889-00C04FF8FAEB},S,05/12,98,131,0,0,,1,
{F5EAEB58-6FA4-11D3-9889-00C04FF8FAEB},S,05/13,98,132,0,0,,1,
{F5EAEB59-6FA4-11D3-9889-00C04FF8FAEB},S,05/14,99,133,0,0,,1,
{F5EAEB5A-6FA4-11D3-9889-00C04FF8FAEB},S,05/15,100,133,0,0,,1,
{F5EAEB5B-6FA4-11D3-9889-00C04FF8FAEB},S,05/16,100,134,0,0,,1,
{F5EAEB5C-6FA4-11D3-9889-00C04FF8FAEB},S,05/17,101,135,0,0,,1,
{F5EAEB5D-6FA4-11D3-9889-00C04FF8FAEB},S,05/18,102,136,0,0,,1,
{F5EAEB5E-6FA4-11D3-9889-00C04FF8FAEB},S,05/19,102,137,0,0,,1,
{F5EAEB5F-6FA4-11D3-9889-00C04FF8FAEB},S,05/20,103,138,0,0,,1,
{F5EAEB60-6FA4-11D3-9889-00C04FF8FAEB},S,05/21,104,139,0,0,,1,
{F5EAEB61-6FA4-11D3-9889-00C04FF8FAEB},S,05/22,104,140,0,0,,1,
{F5EAEB62-6FA4-11D3-9889-00C04FF8FAEB},S,05/23,105,141,0,0,,1,
{F5EAEB63-6FA4-11D3-9889-00C04FF8FAEB},S,05/24,106,142,0,0,,1,
{F5EAEB64-6FA4-11D3-9889-00C04FF8FAEB},S,05/25,106,143,0,0,,1,
{F5EAEB65-6FA4-11D3-9889-00C04FF8FAEB},S,05/26,107,143,0,0,,1,
{F5EAEB66-6FA4-11D3-9889-00C04FF8FAEB},S,05/27,108,144,0,0,,1,
{F5EAEB67-6FA4-11D3-9889-00C04FF8FAEB},S,05/28,108,145,0,0,,1,
{F5EAEB68-6FA4-11D3-9889-00C04FF8FAEB},S,05/29,109,146,0,0,,1,
{F5EAEB69-6FA4-11D3-9889-00C04FF8FAEB},S,05/30,110,147,0,0,,1,
{F5EAEB6A-6FA4-11D3-9889-00C04FF8FAEB},S,05/31,111,148,0,0,,1,
{F5EAEB6B-6FA4-11D3-9889-00C04FF8FAEB},S,06/01,111,149,0,0,,1,
{F5EAEB6C-6FA4-11D3-9889-00C04FF8FAEB},S,06/02,112,150,0,0,,1,
{F5EAEB6D-6FA4-11D3-9889-00C04FF8FAEB},S,06/03,113,151,0,0,,1,
{F5EAEB6E-6FA4-11D3-9889-00C04FF8FAEB},S,06/04,113,152,0,0,,1,
{F5EAEB6F-6FA4-11D3-9889-00C04FF8FAEB},S,06/05,114,153,0,0,,1,
{F5EAEB70-6FA4-11D3-9889-00C04FF8FAEB},S,06/06,115,154,0,0,,1,
{F5EAEB71-6FA4-11D3-9889-00C04FF8FAEB},S,06/07,116,155,0,0,,1,
{F5EAEB72-6FA4-11D3-9889-00C04FF8FAEB},S,06/08,116,156,0,0,,1,
{F5EAEB73-6FA4-11D3-9889-00C04FF8FAEB},S,06/09,117,157,0,0,,1,
{F5EAEB74-6FA4-11D3-9889-00C04FF8FAEB},S,06/10,118,158,0,0,,1,
{F5EAEB75-6FA4-11D3-9889-00C04FF8FAEB},S,06/11,119,159,0,0,,1,
{F5EAEB76-6FA4-11D3-9889-00C04FF8FAEB},S,06/12,120,160,0,0,,1,
{F5EAEB77-6FA4-11D3-9889-00C04FF8FAEB},S,06/13,120,161,0,0,,1,
{F5EAEB78-6FA4-11D3-9889-00C04FF8FAEB},S,06/14,121,163,0,0,,1,
{F5EAEB79-6FA4-11D3-9889-00C04FF8FAEB},S,06/15,122,164,0,0,,1,
{F5EAEB7A-6FA4-11D3-9889-00C04FF8FAEB},S,06/16,123,165,0,0,,1,
{F5EAEB7B-6FA4-11D3-9889-00C04FF8FAEB},S,06/17,124,166,0,0,,1,
{F5EAEB7C-6FA4-11D3-9889-00C04FF8FAEB},S,06/18,124,167,0,0,,1,
{F5EAEB7D-6FA4-11D3-9889-00C04FF8FAEB},S,06/19,125,168,0,0,,1,
{F5EAEB7E-6FA4-11D3-9889-00C04FF8FAEB},S,06/20,126,169,0,0,,1,
{F5EAEB7F-6FA4-11D3-9889-00C04FF8FAEB},S,06/21,127,170,0,0,,1,
{F5EAEB80-6FA4-11D3-9889-00C04FF8FAEB},S,06/22,128,171,0,0,,1,
{F5EAEB81-6FA4-11D3-9889-00C04FF8FAEB},S,06/23,128,172,0,0,,1,
{F5EAEB82-6FA4-11D3-9889-00C04FF8FAEB},S,06/24,129,174,0,0,,1,
{F5EAEB83-6FA4-11D3-9889-00C04FF8FAEB},S,06/25,130,175,0,0,,1,
{F5EAEB84-6FA4-11D3-9889-00C04FF8FAEB},S,06/26,131,176,0,0,,1,
{F5EAEB85-6FA4-11D3-9889-00C04FF8FAEB},S,06/27,132,177,0,0,,1,
{F5EAEB86-6FA4-11D3-9889-00C04FF8FAEB},S,06/28,133,178,0,0,,1,
{F5EAEB87-6FA4-11D3-9889-00C04FF8FAEB},S,06/29,134,179,0,0,,1,
{F5EAEB88-6FA4-11D3-9889-00C04FF8FAEB},S,06/30,134,181,0,0,,1,
{F5EAEB89-6FA4-11D3-9889-00C04FF8FAEB},S,07/01,135,182,0,0,,1,
{F5EAEB8A-6FA4-11D3-9889-00C04FF8FAEB},S,07/02,136,183,0,0,,1,
{F5EAEB8B-6FA4-11D3-9889-00C04FF8FAEB},S,07/03,137,184,0,0,,1,
{F5EAEB8C-6FA4-11D3-9889-00C04FF8FAEB},S,07/04,138,185,0,0,,1,
{F5EAEB8D-6FA4-11D3-9889-00C04FF8FAEB},S,07/05,139,187,0,0,,1,
{F5EAEB8E-6FA4-11D3-9889-00C04FF8FAEB},S,07/06,140,188,0,0,,1,
{F5EAEB8F-6FA4-11D3-9889-00C04FF8FAEB},S,07/07,141,189,0,0,,1,
{F5EAEB90-6FA4-11D3-9889-00C04FF8FAEB},S,07/08,142,190,0,0,,1,
{F5EAEB91-6FA4-11D3-9889-00C04FF8FAEB},S,07/09,143,192,0,0,,1,
{F5EAEB92-6FA4-11D3-9889-00C04FF8FAEB},S,07/10,144,193,0,0,,1,
{F5EAEB93-6FA4-11D3-9889-00C04FF8FAEB},S,07/11,144,194,0,0,,1,
{F5EAEB94-6FA4-11D3-9889-00C04FF8FAEB},S,07/12,145,195,0,0,,1,
{F5EAEB95-6FA4-11D3-9889-00C04FF8FAEB},S,07/13,146,197,0,0,,1,
{F5EAEB96-6FA4-11D3-9889-00C04FF8FAEB},S,07/14,147,198,0,0,,1,
{F5EAEB97-6FA4-11D3-9889-00C04FF8FAEB},S,07/15,148,199,0,0,,1,
{F5EAEB98-6FA4-11D3-9889-00C04FF8FAEB},S,07/16,149,201,0,0,,1,
{F5EAEB99-6FA4-11D3-9889-00C04FF8FAEB},S,07/17,150,202,0,0,,1,
{F5EAEB9A-6FA4-11D3-9889-00C04FF8FAEB},S,07/18,151,203,0,0,,1,
{F5EAEB9B-6FA4-11D3-9889-00C04FF8FAEB},S,07/19,152,205,0,0,,1,
{F5EAEB9C-6FA4-11D3-9889-00C04FF8FAEB},S,07/20,153,206,0,0,,1,
{F5EAEB9D-6FA4-11D3-9889-00C04FF8FAEB},S,07/21,154,207,0,0,,1,
{F5EAEB9E-6FA4-11D3-9889-00C04FF8FAEB},S,07/22,155,209,0,0,,1,
{F5EAEB9F-6FA4-11D3-9889-00C04FF8FAEB},S,07/23,156,210,0,0,,1,
{F5EAEBA0-6FA4-11D3-9889-00C04FF8FAEB},S,07/24,157,211,0,0,,1,
{F5EAEBA1-6FA4-11D3-9889-00C04FF8FAEB},S,07/25,158,213,0,0,,1,
{F5EAEBA2-6FA4-11D3-9889-00C04FF8FAEB},S,07/26,159,214,0,0,,1,
{F5EAEBA3-6FA4-11D3-9889-00C04FF8FAEB},S,07/27,160,216,0,0,,1,
{F5EAEBA4-6FA4-11D3-9889-00C04FF8FAEB},S,07/28,161,217,0,0,,1,
{F5EAEBA5-6FA4-11D3-9889-00C04FF8FAEB},S,07/29,162,218,0,0,,1,
{F5EAEBA6-6FA4-11D3-9889-00C04FF8FAEB},S,07/30,164,220,0,0,,1,
{F5EAEBA7-6FA4-11D3-9889-00C04FF8FAEB},S,07/31,165,221,0,0,,1,
{F5EAEBA8-6FA4-11D3-9889-00C04FF8FAEB},S,08/01,166,223,0,0,,1,
{F5EAEBA9-6FA4-11D3-9889-00C04FF8FAEB},S,08/02,167,224,0,0,,1,
{F5EAEBAA-6FA4-11D3-9889-00C04FF8FAEB},S,08/03,168,226,0,0,,1,
{F5EAEBAB-6FA4-11D3-9889-00C04FF8FAEB},S,08/04,169,227,0,0,,1,
{F5EAEBAC-6FA4-11D3-9889-00C04FF8FAEB},S,08/05,170,229,0,0,,1,
{F5EAEBAD-6FA4-11D3-9889-00C04FF8FAEB},S,08/06,171,230,0,0,,1,
{F5EAEBAE-6FA4-11D3-9889-00C04FF8FAEB},S,08/07,172,232,0,0,,1,
{F5EAEBAF-6FA4-11D3-9889-00C04FF8FAEB},S,08/08,173,233,0,0,,1,
{F5EAEBB0-6FA4-11D3-9889-00C04FF8FAEB},S,08/09,175,235,0,0,,1,
{F5EAEBB1-6FA4-11D3-9889-00C04FF8FAEB},S,08/10,176,236,0,0,,1,
{F5EAEBB2-6FA4-11D3-9889-00C04FF8FAEB},S,08/11,177,238,0,0,,1,
{F5EAEBB3-6FA4-11D3-9889-00C04FF8FAEB},S,08/12,178,239,0,0,,1,
{F5EAEBB4-6FA4-11D3-9889-00C04FF8FAEB},S,08/13,179,241,0,0,,1,
{F5EAEBB5-6FA4-11D3-9889-00C04FF8FAEB},S,08/14,180,243,0,0,,1,
{F5EAEBB6-6FA4-11D3-9889-00C04FF8FAEB},S,08/15,182,244,0,0,,1,
{F5EAEBB7-6FA4-11D3-9889-00C04FF8FAEB},S,08/16,183,246,0,0,,1,
{F5EAEBB8-6FA4-11D3-9889-00C04FF8FAEB},S,08/17,184,247,0,0,,1,
{F5EAEBB9-6FA4-11D3-9889-00C04FF8FAEB},S,08/18,185,249,0,0,,1,
{F5EAEBBA-6FA4-11D3-9889-00C04FF8FAEB},S,08/19,186,251,0,0,,1,
{F5EAEBBB-6FA4-11D3-9889-00C04FF8FAEB},S,08/20,188,252,0,0,,1,
{F5EAEBBC-6FA4-11D3-9889-00C04FF8FAEB},S,08/21,189,254,0,0,,1,
{F5EAEBBD-6FA4-11D3-9889-00C04FF8FAEB},S,08/22,190,256,0,0,,1,
{F5EAEBBE-6FA4-11D3-9889-00C04FF8FAEB},S,08/23,191,257,0,0,,1,
{F5EAEBBF-6FA4-11D3-9889-00C04FF8FAEB},S,08/24,193,259,0,0,,1,
{F5EAEBC0-6FA4-11D3-9889-00C04FF8FAEB},S,08/25,194,261,0,0,,1,
{F5EAEBC1-6FA4-11D3-9889-00C04FF8FAEB},S,08/26,195,262,0,0,,1,
{F5EAEBC2-6FA4-11D3-9889-00C04FF8FAEB},S,08/27,196,264,0,0,,1,
{F5EAEBC3-6FA4-11D3-9889-00C04FF8FAEB},S,08/28,198,266,0,0,,1,
{F5EAEBC4-6FA4-11D3-9889-00C04FF8FAEB},S,08/29,199,268,0,0,,1,
{F5EAEBC5-6FA4-11D3-9889-00C04FF8FAEB},S,08/30,200,269,0,0,,1,
{F5EAEBC6-6FA4-11D3-9889-00C04FF8FAEB},S,08/31,202,270,0,0,,1,
{F5EAEBC7-6FA4-11D3-9889-00C04FF8FAEB},S,09/01,203,270,0,0,,1,
{F5EAEBC8-6FA4-11D3-9889-00C04FF8FAEB},S,09/02,204,270,0,0,,1,
{F5EAEBC9-6FA4-11D3-9889-00C04FF8FAEB},S,09/03,206,270,0,0,,1,
{F5EAEBCA-6FA4-11D3-9889-00C04FF8FAEB},S,09/04,207,270,0,0,,1,
{F5EAEBCB-6FA4-11D3-9889-00C04FF8FAEB},S,09/05,208,270,0,0,,1,
{F5EAEBCC-6FA4-11D3-9889-00C04FF8FAEB},S,09/06,210,270,0,0,,1,
{F5EAEBCD-6FA4-11D3-9889-00C04FF8FAEB},S,09/07,211,270,0,0,,1,
{F5EAEBCE-6FA4-11D3-9889-00C04FF8FAEB},S,09/08,212,270,0,0,,1,
{F5EAEBCF-6FA4-11D3-9889-00C04FF8FAEB},S,09/09,214,270,0,0,,1,
{F5EAEBD0-6FA4-11D3-9889-00C04FF8FAEB},S,09/10,215,270,0,0,,1,
{F5EAEBD1-6FA4-11D3-9889-00C04FF8FAEB},S,09/11,217,270,0,0,,1,
{F5EAEBD2-6FA4-11D3-9889-00C04FF8FAEB},S,09/12,218,270,0,0,,1,
{F5EAEBD3-6FA4-11D3-9889-00C04FF8FAEB},S,09/13,219,270,0,0,,1,
{F5EAEBD4-6FA4-11D3-9889-00C04FF8FAEB},S,09/14,221,270,0,0,,1,
{F5EAEBD5-6FA4-11D3-9889-00C04FF8FAEB},S,09/15,222,270,0,0,,1,
{F5EAEBD6-6FA4-11D3-9889-00C04FF8FAEB},S,09/16,224,270,0,0,,1,
{F5EAEBD7-6FA4-11D3-9889-00C04FF8FAEB},S,09/17,225,270,0,0,,1,
{F5EAEBD8-6FA4-11D3-9889-00C04FF8FAEB},S,09/18,227,270,0,0,,1,
{F5EAEBD9-6FA4-11D3-9889-00C04FF8FAEB},S,09/19,228,270,0,0,,1,
{F5EAEBDA-6FA4-11D3-9889-00C04FF8FAEB},S,09/20,230,270,0,0,,1,
{F5EAEBDB-6FA4-11D3-9889-00C04FF8FAEB},S,09/21,231,270,0,0,,1,
{F5EAEBDC-6FA4-11D3-9889-00C04FF8FAEB},S,09/22,233,270,0,0,,1,
{F5EAEBDD-6FA4-11D3-9889-00C04FF8FAEB},S,09/23,234,270,0,0,,1,
{F5EAEBDE-6FA4-11D3-9889-00C04FF8FAEB},S,09/24,236,270,0,0,,1,
{F5EAEBDF-6FA4-11D3-9889-00C04FF8FAEB},S,09/25,237,270,0,0,,1,
{F5EAEBE0-6FA4-11D3-9889-00C04FF8FAEB},S,09/26,239,270,0,0,,1,
{F5EAEBE1-6FA4-11D3-9889-00C04FF8FAEB},S,09/27,240,270,0,0,,1,
{F5EAEBE2-6FA4-11D3-9889-00C04FF8FAEB},S,09/28,242,270,0,0,,1,
{F5EAEBE3-6FA4-11D3-9889-00C04FF8FAEB},S,09/29,244,270,0,0,,1,
{F5EAEBE4-6FA4-11D3-9889-00C04FF8FAEB},S,09/30,245,270,0,0,,1,
{F5EAEBE5-6FA4-11D3-9889-00C04FF8FAEB},S,10/01,247,270,0,0,,1,
{F5EAEBE6-6FA4-11D3-9889-00C04FF8FAEB},S,10/02,248,270,0,0,,1,
{F5EAEBE7-6FA4-11D3-9889-00C04FF8FAEB},S,10/03,250,270,0,0,,1,
{F5EAEBE8-6FA4-11D3-9889-00C04FF8FAEB},S,10/04,252,270,0,0,,1,
{F5EAEBE9-6FA4-11D3-9889-00C04FF8FAEB},S,10/05,253,270,0,0,,1,
{F5EAEBEA-6FA4-11D3-9889-00C04FF8FAEB},S,10/06,255,270,0,0,,1,
{F5EAEBEB-6FA4-11D3-9889-00C04FF8FAEB},S,10/07,257,270,0,0,,1,
{F5EAEBEC-6FA4-11D3-9889-00C04FF8FAEB},S,10/08,258,270,0,0,,1,
{F5EAEBED-6FA4-11D3-9889-00C04FF8FAEB},S,10/09,260,270,0,0,,1,
{F5EAEBEE-6FA4-11D3-9889-00C04FF8FAEB},S,10/10,262,270,0,0,,1,
{F5EAEBEF-6FA4-11D3-9889-00C04FF8FAEB},S,10/11,263,270,0,0,,1,
{F5EAEBF0-6FA4-11D3-9889-00C04FF8FAEB},S,10/12,265,270,0,0,,1,
{F5EAEBF1-6FA4-11D3-9889-00C04FF8FAEB},S,10/13,267,270,0,0,,1,
{F5EAEBF2-6FA4-11D3-9889-00C04FF8FAEB},S,10/14,269,270,0,0,,1,
{F5EAEBF3-6FA4-11D3-9889-00C04FF8FAEB},S,10/15,270,271,0,0,,1,
{F5EAEBF4-6FA4-11D3-9889-00C04FF8FAEB},S,10/16,0,33,0,0,,1,
{F5EAEBF5-6FA4-11D3-9889-00C04FF8FAEB},S,10/17,0,33,0,0,,1,
{F5EAEBF6-6FA4-11D3-9889-00C04FF8FAEB},S,10/18,0,34,0,0,,1,
{F5EAEBF7-6FA4-11D3-9889-00C04FF8FAEB},S,10/19,0,34,0,0,,1,
{F5EAEBF8-6FA4-11D3-9889-00C04FF8FAEB},S,10/20,0,34,0,0,,1,
{F5EAEBF9-6FA4-11D3-9889-00C04FF8FAEB},S,10/21,0,34,0,0,,1,
{F5EAEBFA-6FA4-11D3-9889-00C04FF8FAEB},S,10/22,0,34,0,0,,1,
{F5EAEBFB-6FA4-11D3-9889-00C04FF8FAEB},S,10/23,0,35,0,0,,1,
{F5EAEBFC-6FA4-11D3-9889-00C04FF8FAEB},S,10/24,0,35,0,0,,1,
{F5EAEBFD-6FA4-11D3-9889-00C04FF8FAEB},S,10/25,0,35,0,0,,1,
{F5EAEBFE-6FA4-11D3-9889-00C04FF8FAEB},S,10/26,0,35,0,0,,1,
{F5EAEBFF-6FA4-11D3-9889-00C04FF8FAEB},S,10/27,0,36,0,0,,1,
{F5EAEC00-6FA4-11D3-9889-00C04FF8FAEB},S,10/28,0,36,0,0,,1,
{F5EAEC01-6FA4-11D3-9889-00C04FF8FAEB},S,10/29,0,36,0,0,,1,
{F5EAEC02-6FA4-11D3-9889-00C04FF8FAEB},S,10/30,0,36,0,0,,1,
{F5EAEC03-6FA4-11D3-9889-00C04FF8FAEB},S,10/31,0,37,0,0,,1,
{F5EAEC04-6FA4-11D3-9889-00C04FF8FAEB},S,11/01,0,37,0,0,,1,
{F5EAEC05-6FA4-11D3-9889-00C04FF8FAEB},S,11/02,0,37,0,0,,1,
{F5EAEC06-6FA4-11D3-9889-00C04FF8FAEB},S,11/03,0,37,0,0,,1,
{F5EAEC07-6FA4-11D3-9889-00C04FF8FAEB},S,11/04,0,38,0,0,,1,
{F5EAEC08-6FA4-11D3-9889-00C04FF8FAEB},S,11/05,0,38,0,0,,1,
{F5EAEC09-6FA4-11D3-9889-00C04FF8FAEB},S,11/06,0,38,0,0,,1,
{F5EAEC0A-6FA4-11D3-9889-00C04FF8FAEB},S,11/07,0,38,0,0,,1,
{F5EAEC0B-6FA4-11D3-9889-00C04FF8FAEB},S,11/08,0,39,0,0,,1,
{F5EAEC0C-6FA4-11D3-9889-00C04FF8FAEB},S,11/09,0,39,0,0,,1,
{F5EAEC0D-6FA4-11D3-9889-00C04FF8FAEB},S,11/10,0,39,0,0,,1,
{F5EAEC0E-6FA4-11D3-9889-00C04FF8FAEB},S,11/11,0,39,0,0,,1,
{F5EAEC0F-6FA4-11D3-9889-00C04FF8FAEB},S,11/12,0,40,0,0,,1,
{F5EAEC10-6FA4-11D3-9889-00C04FF8FAEB},S,11/13,0,40,0,0,,1,
{F5EAEC11-6FA4-11D3-9889-00C04FF8FAEB},S,11/14,0,40,0,0,,1,
{F5EAEC12-6FA4-11D3-9889-00C04FF8FAEB},S,11/15,0,40,0,0,,1,
{F5EAEC13-6FA4-11D3-9889-00C04FF8FAEB},S,11/16,0,41,0,0,,1,
{F5EAEC14-6FA4-11D3-9889-00C04FF8FAEB},S,11/17,0,41,0,0,,1,
{F5EAEC15-6FA4-11D3-9889-00C04FF8FAEB},S,11/18,0,41,0,0,,1,
{F5EAEC16-6FA4-11D3-9889-00C04FF8FAEB},S,11/19,0,41,0,0,,1,
{F5EAEC17-6FA4-11D3-9889-00C04FF8FAEB},S,11/20,0,42,0,0,,1,
{F5EAEC18-6FA4-11D3-9889-00C04FF8FAEB},S,11/21,0,42,0,0,,1,
{F5EAEC19-6FA4-11D3-9889-00C04FF8FAEB},S,11/22,0,42,0,0,,1,
{F5EAEC1A-6FA4-11D3-9889-00C04FF8FAEB},S,11/23,0,43,0,0,,1,
{F5EAEC1B-6FA4-11D3-9889-00C04FF8FAEB},S,11/24,0,43,0,0,,1,
{F5EAEC1C-6FA4-11D3-9889-00C04FF8FAEB},S,11/25,0,43,0,0,,1,
{F5EAEC1D-6FA4-11D3-9889-00C04FF8FAEB},S,11/26,0,43,0,0,,1,
{F5EAEC1E-6FA4-11D3-9889-00C04FF8FAEB},S,11/27,0,44,0,0,,1,
{F5EAEC1F-6FA4-11D3-9889-00C04FF8FAEB},S,11/28,0,44,0,0,,1,
{F5EAEC20-6FA4-11D3-9889-00C04FF8FAEB},S,11/29,0,44,0,0,,1,
{F5EAEC21-6FA4-11D3-9889-00C04FF8FAEB},S,11/30,0,45,0,0,,1,
{F5EAEC22-6FA4-11D3-9889-00C04FF8FAEB},S,12/01,34,45,0,0,,1,
{F5EAEC23-6FA4-11D3-9889-00C04FF8FAEB},S,12/02,34,45,0,0,,1,
{F5EAEC24-6FA4-11D3-9889-00C04FF8FAEB},S,12/03,35,45,0,0,,1,
{F5EAEC25-6FA4-11D3-9889-00C04FF8FAEB},S,12/04,35,46,0,0,,1,
{F5EAEC26-6FA4-11D3-9889-00C04FF8FAEB},S,12/05,35,46,0,0,,1,
{F5EAEC27-6FA4-11D3-9889-00C04FF8FAEB},S,12/06,35,46,0,0,,1,
{F5EAEC28-6FA4-11D3-9889-00C04FF8FAEB},S,12/07,35,47,0,0,,1,
{F5EAEC29-6FA4-11D3-9889-00C04FF8FAEB},S,12/08,36,47,0,0,,1,
{F5EAEC2A-6FA4-11D3-9889-00C04FF8FAEB},S,12/09,36,47,0,0,,1,
{F5EAEC2B-6FA4-11D3-9889-00C04FF8FAEB},S,12/10,36,48,0,0,,1,
{F5EAEC2C-6FA4-11D3-9889-00C04FF8FAEB},S,12/11,36,48,0,0,,1,
{F5EAEC2D-6FA4-11D3-9889-00C04FF8FAEB},S,12/12,37,48,0,0,,1,
{F5EAEC2E-6FA4-11D3-9889-00C04FF8FAEB},S,12/13,37,49,0,0,,1,
{F5EAEC2F-6FA4-11D3-9889-00C04FF8FAEB},S,12/14,37,49,0,0,,1,
{F5EAEC30-6FA4-11D3-9889-00C04FF8FAEB},S,12/15,37,49,0,0,,1,
{F5EAEC31-6FA4-11D3-9889-00C04FF8FAEB},S,12/16,38,50,0,0,,1,
{F5EAEC32-6FA4-11D3-9889-00C04FF8FAEB},S,12/17,38,50,0,0,,1,
{F5EAEC33-6FA4-11D3-9889-00C04FF8FAEB},S,12/18,38,50,0,0,,1,
{F5EAEC34-6FA4-11D3-9889-00C04FF8FAEB},S,12/19,38,50,0,0,,1,
{F5EAEC35-6FA4-11D3-9889-00C04FF8FAEB},S,12/20,39,51,0,0,,1,
{F5EAEC36-6FA4-11D3-9889-00C04FF8FAEB},S,12/21,39,51,0,0,,1,
{F5EAEC37-6FA4-11D3-9889-00C04FF8FAEB},S,12/22,39,51,0,0,,1,
{F5EAEC38-6FA4-11D3-9889-00C04FF8FAEB},S,12/23,39,52,0,0,,1,
{F5EAEC39-6FA4-11D3-9889-00C04FF8FAEB},S,12/24,40,52,0,0,,1,
{F5EAEC3A-6FA4-11D3-9889-00C04FF8FAEB},S,12/25,40,53,0,0,,1,
{F5EAEC3B-6FA4-11D3-9889-00C04FF8FAEB},S,12/26,40,53,0,0,,1,
{F5EAEC3C-6FA4-11D3-9889-00C04FF8FAEB},S,12/27,40,53,0,0,,1,
{F5EAEC3D-6FA4-11D3-9889-00C04FF8FAEB},S,12/28,41,54,0,0,,1,
{F5EAEC3E-6FA4-11D3-9889-00C04FF8FAEB},S,12/29,41,54,0,0,,1,
{F5EAEC3F-6FA4-11D3-9889-00C04FF8FAEB},S,12/30,41,54,0,0,,1,
{F5EAEC40-6FA4-11D3-9889-00C04FF8FAEB},S,12/31,41,55,0,0,,1,
{F5EAEC41-6FA4-11D3-9889-00C04FF8FAEB},W,01/01,56,111,0,0,,1,
{F5EAEC42-6FA4-11D3-9889-00C04FF8FAEB},W,01/02,56,112,0,0,,1,
{F5EAEC43-6FA4-11D3-9889-00C04FF8FAEB},W,01/03,57,112,0,0,,1,
{F5EAEC44-6FA4-11D3-9889-00C04FF8FAEB},W,01/04,57,113,0,0,,1,
